"id","region_id","name","longitude","latitude","people_count","group_id","climate","house_points","street_points","park_points","business_points","social_points","common_points","total_points","emblem_url","region_name","group_name","year"
60,79,"Сургут",73.4246123889855,61.2844658043571,373.9,2,"тяжелые климатические условия",32,25,19,27,36,30,169,"https://api.индекс-городов.рф/uploads/city/emblem/1030/thumb_1033_Surgut.png","Ханты-Мансийский автономный округ","Крупный город",2018
61,77,"Ульяновск",48.3854681684112,54.3195604595661,627.9,2,"условно комфортный климат",40,28,26,24,26,33,177,"https://api.индекс-городов.рф/uploads/city/emblem/1061/thumb_1064_Ulianovsk.png","Ульяновская область","Крупный город",2018
62,30,"Снежногорск",33.243741260732,69.1893127473353,12.6,6,"тяжелые климатические условия",43,37,37,22,24,24,187,"https://api.индекс-городов.рф/uploads/city/emblem/1088/thumb_1092_Snezhnogorsk.png","Мурманская область","Малый город",2018
63,30,"Заполярный",30.8093051635104,69.4313224009648,14.9,6,"тяжелые климатические условия",49,33,20,26,18,21,167,"https://api.индекс-городов.рф/uploads/city/emblem/212/thumb_212_zapolyarny.png","Мурманская область","Малый город",2018
64,10,"Калач",41.0011131735769,50.4267523191311,18.4,6,"условно комфортный климат",30,21,32,33,28,33,177,"https://api.индекс-городов.рф/uploads/city/emblem/242/thumb_243_Kalach.png","Воронежская область","Малый город",2018
65,29,"Кашира",38.2230797421561,54.8292338819214,48,5,"условно комфортный климат",40,26,25,36,36,34,197,"https://api.индекс-городов.рф/uploads/city/emblem/272/thumb_273_Kashira.png","Московская область","Малый город",2018
66,25,"Коммунар",30.4123260212358,59.6271963460722,22.5,6,"условно комфортный климат",40,40,26,25,17,27,175,"https://api.индекс-городов.рф/uploads/city/emblem/302/thumb_304_kommunar.png","Ленинградская область","Малый город",2018
67,67,"Красноуфимск",57.7770188433856,56.6199382583732,38.1,5,"условно комфортный климат",30,25,16,22,27,43,163,"https://api.индекс-городов.рф/uploads/city/emblem/332/thumb_334_krasnoufimsk.png","Свердловская область","Малый город",2018
68,26,"Лебедянь",39.1467718873261,53.0245455630438,19.2,6,"условно комфортный климат",40,27,27,30,24,29,177,"https://api.индекс-городов.рф/uploads/city/emblem/361/thumb_363_lebedyan.png","Липецкая область","Малый город",2018
69,58,"Мамадыш",51.3979210699247,55.7085086552766,15.9,6,"условно комфортный климат",37,31,15,28,31,38,180,"https://api.индекс-городов.рф/uploads/city/emblem/392/thumb_394_mamadish.png","Республика Татарстан","Малый город",2018
70,16,"Мосальск",34.9721667549878,54.4853712474224,4.2,7,"условно комфортный климат",18,32,14,29,16,25,134,"https://api.индекс-городов.рф/uploads/city/emblem/422/thumb_424_mosalsk.png","Калужская область","Малый город",2018
71,78,"Николаевск-на-Амуре",140.721968459624,53.1424587534857,18.2,6,"тяжелые климатические условия",26,33,21,19,28,28,155,"https://api.индекс-городов.рф/uploads/city/emblem/451/thumb_453_nikolaevsk-na-amure.png","Хабаровский край","Малый город",2018
72,15,"Озерск",22.0166891688899,54.4093551002595,3.8,7,"условно комфортный климат",33,39,27,29,27,24,179,"https://api.индекс-городов.рф/uploads/city/emblem/481/thumb_483_ozersk.png","Калининградская область","Малый город",2018
73,65,"Петровск",45.3919110035536,52.3089605010285,28.5,5,"условно комфортный климат",23,27,12,25,22,27,136,"https://api.индекс-городов.рф/uploads/city/emblem/512/thumb_514_petrovsk.png","Саратовская область","Малый город",2018
74,15,"Приморск",20.0041155402435,54.735039464331,2,7,"условно комфортный климат",31,36,49,12,16,41,185,"https://api.индекс-городов.рф/uploads/city/emblem/541/thumb_543_primorsk.png","Калининградская область","Малый город",2018
75,14,"Саянск",102.180906639229,54.1119820144535,38.7,5,"условно комфортный климат",39,35,23,15,21,35,168,"https://api.индекс-городов.рф/uploads/city/emblem/573/thumb_575_Sayansk.png","Иркутская область","Малый город",2018
76,14,"Слюдянка",103.691979413027,51.6525794975855,18.2,6,"условно комфортный климат",32,25,22,16,11,31,137,"https://api.индекс-городов.рф/uploads/city/emblem/602/thumb_604_slyudyanka.png","Иркутская область","Малый город",2018
77,33,"Старая Русса",31.3564671913641,57.9915881446059,28,5,"условно комфортный климат",35,34,47,30,30,31,207,"https://api.индекс-городов.рф/uploads/city/emblem/630/thumb_632_staraya_russa.png","Новгородская область","Малый город",2018
78,53,"Судак",34.9854161793721,44.851166333223,16.8,6,"условно комфортный климат",39,22,24,36,22,33,176,"https://api.индекс-городов.рф/uploads/city/emblem/638/thumb_640_sudak.png","Республика Крым","Малый город",2018
79,18,"Таштагол",87.8924838183407,52.7829925209679,23.1,6,"условно комфортный климат",36,27,30,17,22,30,162,"https://api.индекс-городов.рф/uploads/city/emblem/661/thumb_663_Tashtagol.png","Кемеровская область","Малый город",2018
80,32,"Урень",45.7938296006742,57.4671730700324,12.2,6,"условно комфортный климат",29,25,15,26,14,31,140,"https://api.индекс-городов.рф/uploads/city/emblem/692/thumb_694_uren.png","Нижегородская область","Малый город",2018
81,74,"Чекалин",36.2417952981245,54.0974204300967,0.9,7,"условно комфортный климат",14,25,33,18,25,33,148,"https://api.индекс-городов.рф/uploads/city/emblem/722/thumb_725_chekalin.png","Тульская область","Малый город",2018
82,29,"Электроугли",38.1889466108627,55.7273599501276,20.7,6,"условно комфортный климат",32,26,21,33,34,29,175,"https://api.индекс-городов.рф/uploads/city/emblem/752/thumb_755_elektrougli.png","Московская область","Малый город",2018
